period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,percentage_seen_within_4_hours
MSitAE-NOVEMBER-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,198,0,0,2094,0,0,1,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,100,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,68,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,479,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,63,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2044,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6270,0,7004,0,0,0,3743,0,222,0,0,0,464,14,1902,0,0,134,November,40.303030303030305
MSitAE-NOVEMBER-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16716,0,8434,0,0,1038,6826,0,0,0,0,0,80,36,5026,0,0,2040,November,59.16487197894234
MSitAE-NOVEMBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5652,212,0,513,0,0,2577,0,0,0,0,0,528,135,1587,0,0,556,November,54.405520169851386
MSitAE-NOVEMBER-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5219,0,518,325,0,35,654,0,0,46,0,0,15,0,1245,0,0,102,November,87.46886376700517
MSitAE-NOVEMBER-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6813,0,1200,0,0,0,2912,0,0,0,0,0,294,97,2051,0,0,300,November,57.25818288565977
MSitAE-NOVEMBER-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11428,0,0,0,0,0,77,0,0,0,0,0,0,0,0,1,November,0.0
MSitAE-NOVEMBER-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1231,0,0,125,0,0,113,0,0,0,0,0,0,0,96,0,19,November,0.0
MSitAE-NOVEMBER-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7287,0,1326,0,0,0,3175,0,0,0,0,0,525,339,1604,0,0,450,November,56.42925758199533
MSitAE-NOVEMBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10816,0,5404,245,0,322,5423,0,121,72,0,9,553,527,2741,0,32,477,November,49.861316568047336
MSitAE-NOVEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12368,0,8991,0,0,0,5926,0,148,0,0,0,620,114,3201,0,0,1790,November,52.08602846054333
MSitAE-NOVEMBER-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12029,1176,0,292,0,0,5287,72,0,122,0,0,433,5,3804,9,0,1532,November,56.04788427965749
MSitAE-NOVEMBER-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7489,0,1710,0,0,0,2619,0,60,0,0,0,678,141,1129,0,0,0,November,65.02870877286688
MSitAE-NOVEMBER-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8628,0,3185,406,0,371,4077,0,8,0,0,0,419,541,1826,0,0,297,November,52.746870653685676
MSitAE-NOVEMBER-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11951,80,1329,0,0,114,5735,0,60,0,0,0,432,128,4314,10,35,1213,November,52.012383900928796
MSitAE-NOVEMBER-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9745,559,2487,1405,0,179,4460,11,303,567,0,17,482,825,2161,0,0,940,November,54.232939969214975
MSitAE-NOVEMBER-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19742,0,6519,561,0,0,6684,0,218,0,0,0,1324,52,2894,0,0,354,November,66.14324789788269
MSitAE-NOVEMBER-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18099,664,12091,42,0,80,7911,0,267,11,0,0,1826,403,3769,0,0,1179,November,56.29040278468423
MSitAE-NOVEMBER-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7061,0,5353,0,0,0,3765,0,135,0,0,0,1245,474,2301,0,0,702,November,46.67894065996318
MSitAE-NOVEMBER-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35046,307,1602,11,0,219,15409,0,56,3,0,10,2475,1853,10365,0,0,7065,November,56.03207213376705
MSitAE-NOVEMBER-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13201,0,12737,0,0,0,6113,0,594,0,0,0,618,1121,3170,0,595,502,November,53.69290205287478
MSitAE-NOVEMBER-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5092,0,11553,0,0,0,2971,0,45,0,0,0,273,25,1715,0,491,2536,November,41.653574234092694
MSitAE-NOVEMBER-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23225,1952,0,0,0,0,10469,119,0,0,0,0,1556,1108,6523,7,0,3534,November,54.92357373519914
MSitAE-NOVEMBER-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18553,0,2124,849,0,168,3865,0,8,125,0,0,964,80,5106,0,0,938,November,79.16778957580985
MSitAE-NOVEMBER-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9357,0,7669,1,0,0,5297,0,286,0,0,0,179,86,3296,0,101,243,November,43.38997541947205
MSitAE-NOVEMBER-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8336,0,2261,2071,0,1488,3998,0,79,0,0,0,250,42,3210,0,0,397,November,52.03934740882917
MSitAE-NOVEMBER-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8663,0,9773,340,0,250,4055,0,71,102,0,0,393,652,2527,0,0,1629,November,53.19173496479279
MSitAE-NOVEMBER-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,November,0.0
MSitAE-NOVEMBER-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,November,0.0
MSitAE-NOVEMBER-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3623,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2655,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1560,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2850,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13834,0,15339,0,0,0,7833,0,369,0,0,0,753,557,6460,0,0,785,November,43.378632355067225
MSitAE-NOVEMBER-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,17661,0,8788,0,0,0,6401,0,211,0,0,0,1076,718,3813,0,0,527,November,63.75629919030632
MSitAE-NOVEMBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8411,433,6738,68,0,65,4967,0,713,31,0,7,231,874,1450,0,170,64,November,40.946379740815594
MSitAE-NOVEMBER-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9841,0,4584,14,0,144,3490,0,291,4,0,0,1182,133,4115,0,0,863,November,64.5361243776039
MSitAE-NOVEMBER-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17192,0,7066,439,0,0,6415,0,103,80,0,0,617,381,7587,0,0,620,November,62.68613308515588
MSitAE-NOVEMBER-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,12745,0,14789,707,0,539,7100,0,451,0,0,0,1105,440,6576,0,350,1006,November,44.29187916830129
MSitAE-NOVEMBER-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22368,885,10583,0,0,0,10181,4,164,0,0,0,1825,360,6253,0,0,94,November,54.484084406294706
MSitAE-NOVEMBER-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15519,1791,8023,463,0,0,8126,97,177,94,0,0,2060,1092,4588,0,0,2398,November,47.63837876151814
MSitAE-NOVEMBER-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6922,0,5861,307,0,146,3553,0,323,138,0,18,961,192,2871,0,268,581,November,48.6709043629009
MSitAE-NOVEMBER-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14924,0,4326,409,0,446,6609,0,264,105,0,23,526,809,3732,0,59,1733,November,55.71562583757705
MSitAE-NOVEMBER-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12241,0,4182,1280,0,65,5101,0,25,453,0,0,1445,87,4244,0,0,2233,November,58.32856792745691
MSitAE-NOVEMBER-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9085,1138,7648,333,2,948,5323,0,238,175,0,21,1482,16,3762,0,0,3039,November,41.40891579526693
MSitAE-NOVEMBER-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10534,0,5660,354,0,155,4958,0,435,203,0,4,814,162,3804,0,1,267,November,52.933358648186825
MSitAE-NOVEMBER-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9302,0,0,0,0,0,2715,0,0,0,0,0,251,233,1437,0,0,46,November,70.8127284454956
MSitAE-NOVEMBER-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12235,0,8247,0,0,0,3991,0,1,0,0,0,981,213,2625,0,0,1658,November,67.38046587658357
MSitAE-NOVEMBER-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,26130,0,9115,0,0,0,12047,0,559,0,0,0,1252,1166,7384,0,407,2012,November,53.895905089934935
MSitAE-NOVEMBER-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5572,0,5356,0,0,0,2443,0,397,0,0,0,568,241,2425,0,0,1340,November,56.15577889447236
MSitAE-NOVEMBER-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9439,0,5014,0,0,719,2494,0,255,0,0,0,2171,93,3750,0,0,2291,November,73.57770950312533
MSitAE-NOVEMBER-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13455,0,4061,0,0,0,4740,0,0,0,0,0,946,153,4164,0,484,1189,November,64.77146042363434
MSitAE-NOVEMBER-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9121,0,6396,360,0,1254,3152,0,646,92,0,0,327,771,1690,0,0,602,November,65.442385703322
MSitAE-NOVEMBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13057,0,0,240,0,0,4981,0,0,75,0,0,411,403,2716,0,0,2226,November,61.85188021750785
MSitAE-NOVEMBER-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9857,0,11634,0,0,0,2621,0,10,0,0,0,56,0,4042,0,40,450,November,73.40975956173278
MSitAE-NOVEMBER-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20055,0,9846,1968,0,22,9733,0,5,446,0,0,1167,1228,3984,0,0,1937,November,51.468461730241835
MSitAE-NOVEMBER-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9087,0,0,12,0,0,4072,0,0,4,0,0,518,526,3000,0,0,2023,November,55.188731154396386
MSitAE-NOVEMBER-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9659,0,4715,0,0,0,5741,0,271,0,0,0,976,481,3693,0,0,2205,November,40.563205300755776
MSitAE-NOVEMBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,10824,0,9784,0,0,0,6337,0,1381,0,0,0,1214,874,4644,0,0,1160,November,41.45417590539542
MSitAE-NOVEMBER-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6927,0,2912,273,0,77,3572,0,107,88,0,1,745,498,1855,0,0,146,November,48.43366536740292
MSitAE-NOVEMBER-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12214,0,3531,242,0,58,4689,0,96,38,0,1,1071,358,3302,0,101,1367,November,61.60962829539872
MSitAE-NOVEMBER-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11799,3680,7326,0,0,487,4774,50,456,0,0,0,628,312,3907,0,0,1097,November,59.53894397830325
MSitAE-NOVEMBER-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25692,985,17220,0,0,0,11813,58,1289,0,0,0,1139,1064,4448,2,59,1124,November,54.020706834812394
MSitAE-NOVEMBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6277,0,0,0,0,0,1663,0,0,0,0,0,1,0,957,0,0,340,November,73.50645212681218
MSitAE-NOVEMBER-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8488,0,0,0,0,0,3715,0,0,0,0,0,785,131,2484,0,7,1733,November,56.23232799245994
MSitAE-NOVEMBER-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8946,0,0,0,0,0,3391,0,0,0,0,0,612,16,1941,0,0,368,November,62.0947909680304
MSitAE-NOVEMBER-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14664,0,10734,0,0,0,7608,0,1390,0,0,0,1166,795,4682,0,0,1369,November,48.117839607201304
MSitAE-NOVEMBER-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8858,0,6963,0,0,396,4148,0,55,0,0,6,607,699,5656,0,0,492,November,53.17227365093701
MSitAE-NOVEMBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6257,0,3351,20,0,3,2570,0,19,9,0,0,1028,1,1592,0,0,54,November,58.92600287677801
MSitAE-NOVEMBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11520,314,1354,461,0,36,3620,0,99,73,0,0,381,652,2072,2,0,131,November,68.57638888888889
MSitAE-NOVEMBER-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16379,1715,266,0,0,0,8610,278,19,0,0,0,381,387,4581,0,0,4498,November,47.4326881983027
MSitAE-NOVEMBER-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,November,0.0
MSitAE-NOVEMBER-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8345,0,5293,589,0,159,3457,0,214,239,0,0,717,0,2069,0,0,553,November,58.57399640503296
MSitAE-NOVEMBER-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9838,758,2829,1451,0,792,4855,4,55,780,0,6,1441,58,3387,0,0,2649,November,50.65053872738361
MSitAE-NOVEMBER-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2989,0,0,174,0,0,72,0,0,3,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10945,361,6330,0,0,0,6389,0,245,0,0,0,850,883,4655,0,0,1651,November,41.62631338510735
MSitAE-NOVEMBER-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8295,0,3598,55,0,50,4308,0,170,19,0,1,512,585,2480,0,84,796,November,48.06509945750452
MSitAE-NOVEMBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5970,0,3067,0,0,195,3101,0,29,0,0,1,303,693,1549,0,0,1491,November,48.05695142378559
MSitAE-NOVEMBER-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,November,0.0
MSitAE-NOVEMBER-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11076,2259,1332,904,24,0,4378,15,0,306,0,0,545,1,2477,0,0,368,November,60.47309498013723
MSitAE-NOVEMBER-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9271,0,3242,560,0,0,3019,0,0,105,0,0,574,689,2709,0,0,801,November,67.43609103656564
MSitAE-NOVEMBER-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,6522,0,0,0,0,0,2458,0,0,0,0,0,2,52,1196,0,0,151,November,62.312174179699475
MSitAE-NOVEMBER-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10740,777,7075,0,0,0,4483,29,253,0,0,0,144,75,2255,0,0,264,November,58.258845437616394
MSitAE-NOVEMBER-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12714,1760,2407,1737,0,147,5265,0,5,579,0,1,1032,0,4782,114,14,4342,November,58.58895705521472
MSitAE-NOVEMBER-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,12424,1139,9388,566,0,0,5856,231,492,0,0,0,962,113,2638,0,0,543,November,52.86542176432712
MSitAE-NOVEMBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26244,2817,11453,3394,456,1013,13551,87,850,1707,9,115,4172,263,5795,131,167,445,November,48.36534064929127
MSitAE-NOVEMBER-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16762,106,5926,120,0,84,7212,0,396,2,0,0,2286,736,3492,0,153,897,November,56.974108101658516
MSitAE-NOVEMBER-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
MSitAE-NOVEMBER-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,November,0.0
Total,Total,Total,Total,1396858,46656,787566,31192,607,48350,605301,2007,27045,9021,9,556,94991,45791,408170,1267,4887,138521,November,56.666962568850956
MSitAE-OCTOBER-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8905,0,10188,328,0,298,4191,0,89,113,0,0,404,781,2583,0,0,1585,October,52.93655249859629
MSitAE-OCTOBER-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2755,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1873,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1044,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2395,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2422,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,October,0.0
MSitAE-OCTOBER-2024,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,October,0.0
MSitAE-OCTOBER-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7453,0,2880,0,0,72,4423,0,43,0,0,9,605,636,2615,0,0,1171,October,40.654769891318935
MSitAE-OCTOBER-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,October,0.0
MSitAE-OCTOBER-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10996,0,0,0,0,0,4244,0,0,0,0,0,579,582,3052,0,0,912,October,61.404146962531826
