period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly,season,attendance_rolling_avg,attendance_lag_1
MSitAE-SEPTEMBER-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9751.0,1145.0,3457.0,0.0,0.0,0.0,3943.0,0.0,267.0,0.0,0.0,0.0,315.0,298.0,4085.0,769.0,0.0,1755.0,9,2024,,,,,,,14353.0,2024-09-01,0.0327090296308603,0,0,Autumn,5635.666666666667,307.0
MSitAE-SEPTEMBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5764.0,0.0,3239.0,28.0,0.0,1.0,2545.0,0.0,32.0,7.0,0.0,0.0,938.0,0.0,1566.0,0.0,0.0,61.0,9,2024,,,,,,,9003.0,2024-09-01,0.0733312292515851,0,0,Autumn,7887.666666666667,14353.0
MSitAE-SEPTEMBER-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8784.0,0.0,1934.0,358.0,0.0,26.0,4221.0,0.0,78.0,92.0,0.0,0.0,747.0,747.0,2313.0,0.0,0.0,711.0,9,2024,,,,,,,10718.0,2024-09-01,0.0603093465694275,0,0,Autumn,11358.0,9003.0
MSitAE-SEPTEMBER-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8612.0,0.0,0.0,31.0,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,2862.0,0.0,0.0,478.0,9,2024,,,,,,,8612.0,2024-09-01,0.0763000666444268,0,0,Autumn,9444.333333333334,10718.0
MSitAE-SEPTEMBER-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15299.0,1752.0,7678.0,433.0,0.0,0.0,7794.0,101.0,165.0,77.0,0.0,0.0,1820.0,810.0,4734.0,0.0,0.0,2822.0,9,2024,,,,,,,24729.0,2024-09-01,0.04607525882982,0,0,Autumn,14686.333333333334,8612.0
MSitAE-SEPTEMBER-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9511.0,0.0,0.0,0.0,0.0,0.0,3084.0,0.0,0.0,0.0,0.0,0.0,474.0,251.0,2648.0,0.0,0.0,620.0,9,2024,,,,,,,9511.0,2024-09-01,0.0694740185212434,0,0,Autumn,14284.0,24729.0
Total,Total ,Total,Total,1335923.0,47946.0,757108.0,28559.0,588.0,44093.0,541162.0,2160.0,19757.0,7360.0,13.0,436.0,91752.0,38880.0,393406.0,1323.0,4677.0,131418.0,9,2024,,,,,,,9376.0,2024-09-01,16.11460772667272,1,1,Autumn,14538.666666666666,9511.0
MSitAE-SEPTEMBER-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4571.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,168.0,9,2024,,,,,,,4571.0,2024-09-01,0.106983114993464,0,0,Autumn,7819.333333333333,9376.0
MSitAE-SEPTEMBER-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8884.0,166.0,5169.0,0.0,0.0,0.0,4692.0,0.0,98.0,0.0,0.0,0.0,641.0,430.0,2791.0,0.0,0.0,1289.0,9,2024,,,,,,,14219.0,2024-09-01,0.0337264828550056,0,0,Autumn,9388.666666666666,4571.0
MSitAE-SEPTEMBER-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6915.0,0.0,7765.0,0.0,0.0,0.0,3327.0,0.0,217.0,0.0,0.0,0.0,270.0,185.0,2009.0,0.0,147.0,290.0,9,2024,,,,,,,14680.0,2024-09-01,0.0302261400465655,0,0,Autumn,11156.666666666666,14219.0
MSitAE-SEPTEMBER-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2312.0,2024-09-01,0.1241355540482709,0,0,Autumn,10403.666666666666,14680.0
MSitAE-SEPTEMBER-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,7268.0,0.0,0.0,427.0,0.0,0.0,175.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,7268.0,2024-09-01,0.0865049706239136,0,0,Autumn,8086.666666666667,2312.0
MSitAE-SEPTEMBER-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,15014.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,15014.0,2024-09-01,0.027690099920711,0,0,Autumn,8198.0,7268.0
MSitAE-SEPTEMBER-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,1181.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1181.0,2024-09-01,0.1327231629774372,0,0,Autumn,7821.0,15014.0
MSitAE-SEPTEMBER-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10289.0,0.0,0.0,0.0,0.0,0.0,3736.0,0.0,0.0,0.0,0.0,0.0,495.0,674.0,3107.0,0.0,0.0,839.0,9,2024,,,,,,,10289.0,2024-09-01,0.063566715473594,0,0,Autumn,8828.0,1181.0
MSitAE-SEPTEMBER-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6235.0,0.0,3242.0,375.0,0.0,127.0,3248.0,0.0,22.0,180.0,0.0,0.0,363.0,82.0,2083.0,0.0,0.0,1131.0,9,2024,,,,,,,9477.0,2024-09-01,0.0697321782945339,0,0,Autumn,6982.333333333333,10289.0
MSitAE-SEPTEMBER-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,3003.0,2024-09-01,0.1188888363028651,0,0,Autumn,7589.666666666667,9477.0
MSitAE-SEPTEMBER-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,3248.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,3248.0,2024-09-01,0.1170285673482712,0,0,Autumn,5242.666666666667,3003.0
MSitAE-SEPTEMBER-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,3499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,3499.0,2024-09-01,0.115122740786626,0,0,Autumn,3250.0,3248.0
MSitAE-SEPTEMBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10778.0,0.0,0.0,1.0,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,208.0,17.0,1806.0,0.0,0.0,315.0,9,2024,,,,,,,10778.0,2024-09-01,0.0598537704989147,0,0,Autumn,5841.666666666667,3499.0
MSitAE-SEPTEMBER-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1522.0,2024-09-01,0.1301339723100228,0,0,Autumn,5266.333333333333,10778.0
MSitAE-SEPTEMBER-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1700.0,2024-09-01,0.1287824299675015,0,0,Autumn,4666.666666666667,1522.0
MSitAE-SEPTEMBER-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14877.0,0.0,0.0,0.0,0.0,0.0,4629.0,0.0,0.0,0.0,0.0,0.0,1150.0,4.0,3005.0,0.0,0.0,343.0,9,2024,,,,,,,14877.0,2024-09-01,0.0287303319483819,0,0,Autumn,6033.0,1700.0
MSitAE-SEPTEMBER-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7222.0,0.0,1456.0,0.0,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,0.0,543.0,293.0,1554.0,0.0,0.0,427.0,9,2024,,,,,,,8678.0,2024-09-01,0.0757989329668627,0,0,Autumn,8418.333333333334,14877.0
MSitAE-SEPTEMBER-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2304.0,2024-09-01,0.1241962975243393,0,0,Autumn,8619.666666666666,8678.0
MSitAE-SEPTEMBER-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,2297.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2297.0,2024-09-01,0.1242494480658991,0,0,Autumn,4426.333333333333,2304.0
MSitAE-SEPTEMBER-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1011.0,2024-09-01,0.1340139618438902,0,0,Autumn,1870.6666666666667,2297.0
MSitAE-SEPTEMBER-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1749.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1749.0,2024-09-01,0.1284103761765827,0,0,Autumn,1685.6666666666667,1011.0
MSitAE-SEPTEMBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1005.0,2024-09-01,0.1340595194509414,0,0,Autumn,1255.0,1749.0
MSitAE-SEPTEMBER-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0.0,0.0,2638.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2638.0,2024-09-01,0.1216602573984847,0,0,Autumn,1797.3333333333333,1005.0
MSitAE-SEPTEMBER-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,5011.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,5011.0,2024-09-01,0.1036422238097034,0,0,Autumn,2884.6666666666665,2638.0
MSitAE-SEPTEMBER-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,322.0,2024-09-01,0.1392454937202788,0,0,Autumn,2657.0,5011.0
MSitAE-SEPTEMBER-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0.0,0.0,2605.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2605.0,2024-09-01,0.1219108242372667,0,0,Autumn,2646.0,322.0
MSitAE-SEPTEMBER-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1522.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1522.0,2024-09-01,0.1301339723100228,0,0,Autumn,1483.0,2605.0
MSitAE-SEPTEMBER-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,402.0,2024-09-01,0.1386380589595951,0,0,Autumn,1509.6666666666667,1522.0
MSitAE-SEPTEMBER-2024,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,2834.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,9,2024,,,,,,,2834.0,2024-09-01,0.1201720422348095,0,0,Autumn,1586.0,402.0
MSitAE-SEPTEMBER-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,4248.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,4248.0,2024-09-01,0.1094356328397245,0,0,Autumn,2494.6666666666665,2834.0
MSitAE-SEPTEMBER-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,515.0,2024-09-01,0.1377800573601293,0,0,Autumn,2532.3333333333335,4248.0
MSitAE-SEPTEMBER-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,5599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,5599.0,2024-09-01,0.099177578318678,0,0,Autumn,3454.0,515.0
MSitAE-SEPTEMBER-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,319.0,2024-09-01,0.1392682725238045,0,0,Autumn,2144.3333333333335,5599.0
MSitAE-SEPTEMBER-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,6285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,6285.0,2024-09-01,0.0939688252458149,0,0,Autumn,4067.6666666666665,319.0
MSitAE-OCTOBER-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8720.0,0.0,442.0,0.0,0.0,0.0,3373.0,0.0,0.0,0.0,0.0,0.0,441.0,1.0,2487.0,0.0,0.0,926.0,10,2024,,,,,,,9162.0,2024-10-01,0.0721239526647261,0,0,Autumn,5255.333333333333,6285.0
MSitAE-OCTOBER-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,6146.0,0.0,0.0,610.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2024,,,,,,,6146.0,2024-10-01,0.0950242431425029,0,0,Autumn,7197.666666666667,9162.0
MSitAE-OCTOBER-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8453.0,0.0,3584.0,86.0,0.0,61.0,4365.0,0.0,180.0,41.0,0.0,4.0,505.0,675.0,2380.0,0.0,113.0,886.0,10,2024,,,,,,,12037.0,2024-10-01,0.0502942659526544,0,0,Autumn,9115.0,6146.0
MSitAE-OCTOBER-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4194.0,0.0,0.0,384.0,0.0,4079.0,1726.0,0.0,0.0,88.0,0.0,2.0,213.0,41.0,1880.0,0.0,0.0,506.0,10,2024,,,,,,,4194.0,2024-10-01,0.109845651303186,0,0,Autumn,7459.0,12037.0
MSitAE-OCTOBER-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9297.0,0.0,3353.0,554.0,0.0,0.0,2771.0,0.0,4.0,86.0,0.0,0.0,635.0,798.0,2685.0,0.0,0.0,777.0,10,2024,,,,,,,12650.0,2024-10-01,0.0456397970989153,0,0,Autumn,9627.0,4194.0
MSitAE-OCTOBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2024,,,,,,,1138.0,2024-10-01,0.1330496591613047,0,0,Autumn,5994.0,12650.0
MSitAE-OCTOBER-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7216.0,0.0,3065.0,252.0,0.0,116.0,3728.0,0.0,93.0,86.0,0.0,4.0,676.0,843.0,1808.0,0.0,0.0,175.0,10,2024,,,,,,,10281.0,2024-10-01,0.0636274589496624,0,0,Autumn,8023.0,1138.0
MSitAE-OCTOBER-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12988.0,1830.0,2419.0,1789.0,0.0,132.0,5258.0,0.0,3.0,671.0,0.0,2.0,947.0,0.0,4821.0,117.0,9.0,4774.0,10,2024,,,,,,,17237.0,2024-10-01,0.0108110065082117,0,0,Autumn,9552.0,10281.0
MSitAE-OCTOBER-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,26692.0,0.0,9335.0,0.0,0.0,0.0,11798.0,0.0,437.0,0.0,0.0,0.0,1260.0,1316.0,7515.0,0.0,379.0,2027.0,10,2024,,,,,,,36027.0,2024-10-01,0.1318602329073804,0,0,Autumn,21181.666666666668,17237.0
MSitAE-OCTOBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8011.0,0.0,3133.0,0.0,0.0,224.0,4446.0,0.0,13.0,0.0,0.0,2.0,471.0,878.0,2161.0,0.0,0.0,1920.0,10,2024,,,,,,,11144.0,2024-10-01,0.0570747564687866,0,0,Autumn,21469.333333333332,36027.0
MSitAE-OCTOBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5891.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,0.0,0.0,336.0,10,2024,,,,,,,5891.0,2024-10-01,0.0969604414421823,0,0,Autumn,17687.333333333332,11144.0
MSitAE-OCTOBER-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10232.0,541.0,2347.0,1714.0,0.0,81.0,3859.0,6.0,115.0,527.0,0.0,5.0,462.0,804.0,2053.0,0.0,0.0,1304.0,10,2024,,,,,,,13120.0,2024-10-01,0.0420711178798984,0,0,Autumn,10051.666666666666,5891.0
MSitAE-OCTOBER-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5742.0,0.0,5558.0,0.0,0.0,0.0,2707.0,0.0,393.0,0.0,0.0,0.0,683.0,268.0,2574.0,0.0,0.0,1407.0,10,2024,,,,,,,11300.0,2024-10-01,0.0558902586854533,0,0,Autumn,10103.666666666666,13120.0
MSitAE-OCTOBER-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11638.0,2479.0,1390.0,975.0,24.0,0.0,4294.0,21.0,0.0,271.0,0.0,0.0,539.0,0.0,2340.0,0.0,0.0,404.0,10,2024,,,,,,,15507.0,2024-10-01,0.0239467832079974,0,0,Autumn,13309.0,11300.0
MSitAE-OCTOBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13140.0,0.0,9517.0,0.0,0.0,0.0,5631.0,0.0,236.0,0.0,0.0,0.0,491.0,78.0,3303.0,0.0,0.0,2173.0,10,2024,,,,,,,22657.0,2024-10-01,0.0303426985281112,0,0,Autumn,16488.0,15507.0
MSitAE-OCTOBER-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,11907.0,0.0,0.0,464.0,0.0,0.0,323.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2024,,,,,,,11907.0,2024-10-01,0.0512813474387655,0,0,Autumn,16690.333333333332,22657.0
MSitAE-OCTOBER-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10856.0,0.0,5622.0,339.0,0.0,151.0,4824.0,0.0,256.0,152.0,0.0,1.0,812.0,150.0,3933.0,0.0,0.0,251.0,10,2024,,,,,,,16478.0,2024-10-01,0.0165740438001986,0,0,Autumn,17014.0,11907.0
MSitAE-OCTOBER-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14981.0,0.0,4400.0,316.0,0.0,448.0,6417.0,0.0,208.0,71.0,0.0,6.0,516.0,847.0,3826.0,0.0,36.0,1517.0,10,2024,,,,,,,19381.0,2024-10-01,0.0054682450781123,0,0,Autumn,15922.0,16478.0
MSitAE-OCTOBER-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12400.0,3848.0,7519.0,0.0,0.0,484.0,5086.0,21.0,545.0,0.0,0.0,0.0,655.0,461.0,4108.0,1.0,0.0,1235.0,10,2024,,,,,,,23767.0,2024-10-01,0.0387708558325981,0,0,Autumn,19875.333333333332,19381.0
MSitAE-OCTOBER-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,10,2024,,,,,,,1470.0,2024-10-01,0.1305288049044672,0,0,Autumn,14872.666666666666,23767.0
MSitAE-OCTOBER-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,17893.0,0.0,8899.0,0.0,0.0,0.0,6677.0,0.0,119.0,0.0,0.0,0.0,1116.0,835.0,4011.0,0.0,0.0,597.0,10,2024,,,,,,,26792.0,2024-10-01,0.0617394827209518,0,0,Autumn,17343.0,1470.0
MSitAE-OCTOBER-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10460.0,830.0,3080.0,1196.0,0.0,709.0,6042.0,9.0,95.0,0.0,0.0,0.0,1594.0,131.0,3495.0,0.0,0.0,2617.0,10,2024,,,,,,,14370.0,2024-10-01,0.032579949744215,0,0,Autumn,14210.666666666666,26792.0
MSitAE-OCTOBER-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16821.0,162.0,6154.0,124.0,0.0,91.0,7417.0,0.0,466.0,2.0,0.0,2.0,2491.0,205.0,3833.0,0.0,166.0,891.0,10,2024,,,,,,,23137.0,2024-10-01,0.0339873070922136,0,0,Autumn,21433.0,14370.0
MSitAE-OCTOBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13523.0,1725.0,5578.0,0.0,0.0,1010.0,5402.0,157.0,0.0,0.0,0.0,0.0,709.0,31.0,3487.0,12.0,0.0,2912.0,10,2024,,,,,,,20826.0,2024-10-01,0.0164400354429623,0,0,Autumn,19444.333333333332,23137.0
MSitAE-OCTOBER-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13771.0,2423.0,13337.0,0.0,0.0,0.0,6197.0,322.0,153.0,0.0,0.0,0.0,759.0,753.0,8228.0,0.0,0.0,380.0,10,2024,,,,,,,29531.0,2024-10-01,0.0825365303398611,0,0,Autumn,24498.0,20826.0
MSitAE-OCTOBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8680.0,489.0,6834.0,73.0,0.0,110.0,4763.0,11.0,622.0,33.0,0.0,10.0,285.0,848.0,1507.0,0.0,157.0,77.0,10,2024,,,,,,,16003.0,2024-10-01,0.0201806876917583,0,0,Autumn,22120.0,29531.0
MSitAE-OCTOBER-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25988.0,975.0,17703.0,0.0,0.0,0.0,11891.0,45.0,1311.0,0.0,0.0,0.0,1195.0,1199.0,4595.0,1.0,48.0,1169.0,10,2024,,,,,,,44666.0,2024-10-01,0.1974555941267151,0,0,Autumn,30066.666666666668,16003.0
